region,year,month,latitude,longitude,temperature,precipitation,radiation,soil_moisture,u_wind,v_wind,evaporation
Sahara,2011,8,28.3032,-0.3379,37.37,12.691,309.1,0.0564,2.584,-0.879,9.736
Sahara,2011,9,28.3032,-0.3379,34.991,10.456,281.023,0.0282,4.42,-0.725,11.623
Sahara,2011,10,28.3032,-0.3379,34.286,8.466,263.331,0.0351,1.328,-0.103,7.766
Sahara,2011,11,28.3032,-0.3379,23.829,11.889,243.757,0.0529,3.129,0.327,9.619
Sahara,2011,12,28.3032,-0.3379,23.023,5.123,233.04,0.0377,1.812,-1.478,7.425
Sahara,2012,1,28.3032,-0.3379,22.085,0.0,240.684,0.0324,0.913,-0.415,7.829
Sahara,2012,2,28.3032,-0.3379,23.652,0.0,259.084,0.0384,4.432,0.405,8.328
Sahara,2012,3,28.3032,-0.3379,25.056,3.407,281.951,0.035,3.658,1.319,9.333
Sahara,2012,4,28.3032,-0.3379,31.177,6.483,294.455,0.02,5.352,0.757,8.175
Sahara,2012,5,28.3032,-0.3379,32.929,8.087,316.174,0.0238,5.181,-0.547,9.841
Sahara,2012,6,28.3032,-0.3379,37.245,8.562,329.963,0.036,3.738,0.989,10.985
Sahara,2012,7,28.3032,-0.3379,38.094,8.894,321.122,0.0368,4.166,0.544,10.358
Sahara,2012,8,28.3032,-0.3379,37.03,8.888,304.432,0.0545,2.871,0.922,12.155
Sahara,2012,9,28.3032,-0.3379,34.147,17.815,276.22,0.0547,2.541,0.148,10.22
Sahara,2012,10,28.3032,-0.3379,31.269,8.276,270.091,0.0374,3.101,3.204,10.285
Sahara,2012,11,28.3032,-0.3379,24.921,2.223,231.602,0.0464,3.063,0.627,8.195
Sahara,2012,12,28.3032,-0.3379,24.169,0.0,224.244,0.0374,4.221,0.833,7.285
Sahara,2013,1,28.3032,-0.3379,23.016,0.0,235.813,0.0234,5.061,1.133,9.099
Sahara,2013,2,28.3032,-0.3379,24.943,12.251,240.408,0.0429,2.761,-0.351,6.958
Sahara,2013,3,28.3032,-0.3379,25.551,0.0,283.35,0.0238,4.077,1.008,9.936
Sahara,2013,4,28.3032,-0.3379,29.44,11.485,304.844,0.02,2.297,-1.241,9.469
Sahara,2013,5,28.3032,-0.3379,33.817,3.126,339.08,0.0224,4.371,-0.431,9.865
Sahara,2013,6,28.3032,-0.3379,36.983,7.692,306.437,0.0284,3.517,0.285,9.658
Sahara,2013,7,28.3032,-0.3379,37.191,7.757,319.879,0.0337,4.797,0.206,10.79
Sahara,2013,8,28.3032,-0.3379,37.585,11.443,298.158,0.0454,4.676,1.792,13.354
Sahara,2013,9,28.3032,-0.3379,32.7,8.52,280.113,0.0358,2.721,-0.986,9.78
Sahara,2013,10,28.3032,-0.3379,28.847,7.344,249.56,0.0301,3.781,0.651,9.606
Sahara,2013,11,28.3032,-0.3379,29.279,6.109,245.88,0.0292,1.956,2.083,7.495
Sahara,2013,12,28.3032,-0.3379,21.506,2.844,234.098,0.0284,3.134,1.729,6.846
Sahara,2014,1,28.3032,-0.3379,19.909,5.306,245.952,0.0326,1.601,-0.245,7.311
Sahara,2014,2,28.3032,-0.3379,24.82,0.0,256.655,0.0354,0.642,1.534,6.715
Sahara,2014,3,28.3032,-0.3379,26.498,2.523,290.846,0.0311,0.647,-0.285,8.739
Sahara,2014,4,28.3032,-0.3379,29.708,4.91,310.394,0.0314,3.243,-1.346,9.482
Sahara,2014,5,28.3032,-0.3379,34.625,0.638,325.284,0.025,3.652,-2.564,9.431
Sahara,2014,6,28.3032,-0.3379,39.757,4.814,305.159,0.0385,3.516,1.605,11.485
Sahara,2014,7,28.3032,-0.3379,38.688,9.916,325.946,0.0525,4.665,-1.08,12.422
Sahara,2014,8,28.3032,-0.3379,38.64,13.811,298.234,0.0527,4.613,3.073,10.686
Sahara,2014,9,28.3032,-0.3379,33.239,7.24,275.098,0.0269,0.185,0.065,9.183
Sahara,2014,10,28.3032,-0.3379,29.26,14.742,257.634,0.0635,3.814,1.326,10.001
Sahara,2014,11,28.3032,-0.3379,28.053,5.224,245.99,0.0423,3.154,0.905,11.494
Sahara,2014,12,28.3032,-0.3379,22.666,4.678,247.578,0.0489,3.514,-1.883,9.228
Sahara,2015,1,28.3032,-0.3379,18.671,7.416,242.724,0.0526,2.417,-1.053,8.106
Sahara,2015,2,28.3032,-0.3379,23.021,0.0,258.347,0.056,4.501,1.549,10.194
Sahara,2015,3,28.3032,-0.3379,28.219,0.776,259.452,0.0274,4.474,-0.47,8.976
Sahara,2015,4,28.3032,-0.3379,28.962,9.008,309.995,0.038,4.246,0.463,10.491
Sahara,2015,5,28.3032,-0.3379,32.222,0.0,320.472,0.02,4.951,2.071,12.697
Sahara,2015,6,28.3032,-0.3379,35.431,5.591,329.803,0.0477,5.276,1.619,11.307
Sahara,2015,7,28.3032,-0.3379,36.675,11.62,307.965,0.0335,3.362,2.093,10.395
Sahara,2015,8,28.3032,-0.3379,33.269,11.018,295.51,0.0379,3.396,0.226,11.12
Sahara,2015,9,28.3032,-0.3379,31.701,6.396,286.84,0.0261,1.569,1.169,10.627
Sahara,2015,10,28.3032,-0.3379,29.933,0.0,264.56,0.02,3.871,-0.387,7.773
Sahara,2015,11,28.3032,-0.3379,25.337,4.267,234.587,0.0454,2.965,1.48,8.735
Sahara,2015,12,28.3032,-0.3379,22.025,0.0,218.525,0.0392,3.074,-1.872,7.128
Sahara,2016,1,28.3032,-0.3379,20.648,7.839,224.001,0.0325,4.832,1.857,7.149
Sahara,2016,2,28.3032,-0.3379,22.124,3.465,234.229,0.02,3.163,2.05,7.271
Sahara,2016,3,28.3032,-0.3379,26.151,6.071,301.069,0.0231,3.48,2.322,7.731
Sahara,2016,4,28.3032,-0.3379,31.541,0.0,303.525,0.02,2.35,-0.483,9.941
Sahara,2016,5,28.3032,-0.3379,35.493,4.481,319.672,0.0285,2.334,1.24,11.469
Sahara,2016,6,28.3032,-0.3379,40.834,5.496,320.419,0.0318,4.483,-0.035,11.115
Sahara,2016,7,28.3032,-0.3379,38.812,5.154,314.866,0.0257,4.695,-0.105,9.048
Sahara,2016,8,28.3032,-0.3379,34.053,3.962,289.368,0.0265,2.073,-0.203,8.681
Sahara,2016,9,28.3032,-0.3379,33.339,13.754,286.619,0.0435,2.947,0.067,10.366
Sahara,2016,10,28.3032,-0.3379,30.876,3.37,257.865,0.02,3.754,1.262,8.812
Sahara,2016,11,28.3032,-0.3379,28.725,1.475,243.203,0.0332,3.38,0.386,8.858
Sahara,2016,12,28.3032,-0.3379,24.344,8.511,234.977,0.0539,2.658,1.266,7.411
Sahara,2017,1,28.3032,-0.3379,23.636,10.378,239.808,0.0257,2.842,1.732,8.656
Sahara,2017,2,28.3032,-0.3379,23.445,5.035,262.345,0.0473,4.603,2.022,9.646
Sahara,2017,3,28.3032,-0.3379,27.358,0.307,273.985,0.0427,3.759,1.305,9.613
Sahara,2017,4,28.3032,-0.3379,29.12,3.044,316.86,0.0267,1.446,0.285,11.586
Sahara,2017,5,28.3032,-0.3379,33.679,0.0,337.902,0.02,3.416,0.129,12.026
Sahara,2017,6,28.3032,-0.3379,36.115,11.593,330.422,0.0338,3.675,0.325,12.352
Sahara,2017,7,28.3032,-0.3379,36.702,1.976,325.116,0.0243,4.076,0.908,10.689
Sahara,2017,8,28.3032,-0.3379,38.109,8.818,297.629,0.0306,5.925,-1.235,11.925
Sahara,2017,9,28.3032,-0.3379,31.481,8.031,275.664,0.02,3.967,0.12,6.998
Sahara,2017,10,28.3032,-0.3379,31.259,12.74,272.401,0.0482,3.555,1.828,11.901
Sahara,2017,11,28.3032,-0.3379,27.7,1.234,243.042,0.0376,1.328,0.969,10.931
Sahara,2017,12,28.3032,-0.3379,24.032,8.894,236.829,0.0452,3.958,-0.316,7.318
Sahara,2018,1,28.3032,-0.3379,23.899,7.025,231.118,0.054,3.396,0.84,8.925
Sahara,2018,2,28.3032,-0.3379,24.563,1.331,271.602,0.0308,4.249,-0.333,11.617
Sahara,2018,3,28.3032,-0.3379,26.705,4.388,263.918,0.0256,4.985,0.787,6.934
Sahara,2018,4,28.3032,-0.3379,31.557,0.825,316.613,0.02,3.746,1.679,9.245
Sahara,2018,5,28.3032,-0.3379,32.511,4.214,327.243,0.02,1.498,1.324,9.285
Sahara,2018,6,28.3032,-0.3379,36.34,0.0,318.21,0.02,4.616,-0.271,12.965
Sahara,2018,7,28.3032,-0.3379,36.973,5.732,334.345,0.0238,2.838,0.345,12.504
Sahara,2018,8,28.3032,-0.3379,39.128,5.733,302.076,0.0291,2.317,0.444,10.465
Sahara,2018,9,28.3032,-0.3379,35.71,13.294,276.708,0.0425,4.297,-0.085,11.101
Sahara,2018,10,28.3032,-0.3379,29.868,3.122,247.932,0.0496,3.312,2.14,8.721
Sahara,2018,11,28.3032,-0.3379,26.437,14.571,230.455,0.0368,5.044,-0.327,8.727
Sahara,2018,12,28.3032,-0.3379,22.193,4.073,225.495,0.0392,4.04,-0.508,7.193
Sahara,2019,1,28.3032,-0.3379,21.479,0.0,236.803,0.0338,3.021,0.229,7.776
Sahara,2019,2,28.3032,-0.3379,22.088,3.764,271.86,0.0266,4.082,0.26,9.101
Sahara,2019,3,28.3032,-0.3379,28.349,3.571,262.266,0.0374,4.979,0.278,10.735
Sahara,2019,4,28.3032,-0.3379,28.965,0.0,303.912,0.02,3.212,1.787,7.424
Sahara,2019,5,28.3032,-0.3379,32.081,0.872,318.338,0.02,5.179,1.454,11.356
Sahara,2019,6,28.3032,-0.3379,37.147,8.573,316.38,0.0382,2.166,1.335,12.13
Sahara,2019,7,28.3032,-0.3379,38.316,7.759,322.974,0.02,3.863,0.387,10.968
Sahara,2019,8,28.3032,-0.3379,37.988,8.701,291.098,0.0334,3.581,0.615,10.759
Sahara,2019,9,28.3032,-0.3379,35.559,4.12,281.757,0.0427,1.418,0.68,9.037
Sahara,2019,10,28.3032,-0.3379,29.444,3.381,255.804,0.0523,1.983,-0.67,7.4
Sahara,2019,11,28.3032,-0.3379,28.591,3.151,240.772,0.0325,2.367,0.265,11.321
Sahara,2019,12,28.3032,-0.3379,25.16,0.0,241.476,0.0234,1.368,1.52,9.201
Sahara,2020,1,28.3032,-0.3379,23.569,0.0,239.361,0.0396,3.97,0.106,6.468
Sahara,2020,2,28.3032,-0.3379,23.243,5.316,245.524,0.0453,3.898,1.25,9.644
Sahara,2020,3,28.3032,-0.3379,24.958,0.0,274.665,0.034,2.85,-0.194,6.597
Sahara,2020,4,28.3032,-0.3379,32.629,6.303,310.199,0.0371,4.192,0.256,10.4
Sahara,2020,5,28.3032,-0.3379,33.359,15.539,324.53,0.0338,4.059,-0.511,12.622
Sahara,2020,6,28.3032,-0.3379,35.937,9.004,335.66,0.0302,3.613,0.511,11.046
Sahara,2020,7,28.3032,-0.3379,37.135,6.666,333.767,0.0222,2.557,-0.016,12.092
Sahara,2020,8,28.3032,-0.3379,37.942,11.241,299.925,0.0426,2.728,0.24,11.771
Sahara,2020,9,28.3032,-0.3379,35.311,4.536,271.445,0.0336,5.571,-1.416,10.885
Sahara,2020,10,28.3032,-0.3379,27.936,4.463,253.856,0.0317,2.859,0.507,8.028
Sahara,2020,11,28.3032,-0.3379,23.806,8.119,248.558,0.0509,1.651,0.799,8.969
Sahara,2020,12,28.3032,-0.3379,21.525,3.037,233.837,0.0562,5.809,-1.164,11.903
Sahara,2010,1,26.3684,1.6707,20.627,5.459,250.734,0.0281,4.092,0.392,8.825
Sahara,2010,2,26.3684,1.6707,23.418,5.785,258.254,0.0353,4.815,1.08,9.799
Sahara,2010,3,26.3684,1.6707,25.003,0.0,274.323,0.02,4.443,1.476,8.883
Sahara,2010,4,26.3684,1.6707,32.146,8.474,304.934,0.0235,5.39,0.439,10.72
Sahara,2010,5,26.3684,1.6707,33.491,1.441,304.285,0.0276,2.56,3.56,9.188
Sahara,2010,6,26.3684,1.6707,35.042,9.041,340.293,0.0261,4.187,-1.344,10.439
Sahara,2010,7,26.3684,1.6707,36.39,0.884,320.141,0.02,1.913,-0.037,9.257
Sahara,2010,8,26.3684,1.6707,37.523,10.222,311.438,0.0406,4.869,0.498,11.711
Sahara,2010,9,26.3684,1.6707,34.767,9.031,276.028,0.035,2.519,0.922,9.617
Sahara,2010,10,26.3684,1.6707,29.005,4.351,245.396,0.0472,3.594,-0.363,10.042
Sahara,2010,11,26.3684,1.6707,25.159,0.0,251.241,0.0244,3.009,0.541,9.656
Sahara,2010,12,26.3684,1.6707,23.102,0.0,240.439,0.0271,5.766,0.499,6.009
Sahara,2011,1,26.3684,1.6707,22.536,9.314,256.788,0.0609,2.276,1.412,7.706
Sahara,2011,2,26.3684,1.6707,23.408,0.0,251.055,0.023,4.578,1.301,8.893
Sahara,2011,3,26.3684,1.6707,23.974,0.289,272.539,0.0346,4.914,1.556,8.393
Sahara,2011,4,26.3684,1.6707,25.891,0.0,316.716,0.02,2.599,2.143,11.071
Sahara,2011,5,26.3684,1.6707,34.037,3.826,317.65,0.0245,5.42,0.922,11.912
Sahara,2011,6,26.3684,1.6707,38.682,2.321,332.549,0.02,0.481,-1.628,9.421
Sahara,2011,7,26.3684,1.6707,38.797,8.919,320.815,0.0487,1.977,0.473,11.342
Sahara,2011,8,26.3684,1.6707,35.824,9.113,286.501,0.0505,2.682,2.531,10.513
Sahara,2011,9,26.3684,1.6707,35.542,8.251,279.693,0.0306,3.643,0.818,9.158
Sahara,2011,10,26.3684,1.6707,29.812,4.56,280.497,0.0298,5.354,0.304,10.307
Sahara,2011,11,26.3684,1.6707,24.018,3.212,243.134,0.0521,3.766,1.884,9.549
Sahara,2011,12,26.3684,1.6707,25.513,2.764,258.902,0.0275,2.58,-0.71,11.19
Sahara,2012,1,26.3684,1.6707,23.229,0.199,253.519,0.0365,5.859,-1.048,8.817
Sahara,2012,2,26.3684,1.6707,22.378,0.0,268.103,0.0237,4.388,2.86,8.485
Sahara,2012,3,26.3684,1.6707,25.368,2.011,289.872,0.02,2.743,1.557,9.406
Sahara,2012,4,26.3684,1.6707,26.933,0.0,317.512,0.0205,2.585,0.33,9.482
Sahara,2012,5,26.3684,1.6707,35.104,0.0,310.562,0.0206,3.38,1.072,8.948
Sahara,2012,6,26.3684,1.6707,37.464,11.366,329.868,0.0325,3.385,-0.335,11.035
Sahara,2012,7,26.3684,1.6707,39.89,7.988,310.073,0.025,3.741,0.126,11.577
Sahara,2012,8,26.3684,1.6707,37.712,12.556,316.736,0.0454,2.379,-0.404,10.747
Sahara,2012,9,26.3684,1.6707,33.323,3.911,275.583,0.026,2.694,0.184,10.867
Sahara,2012,10,26.3684,1.6707,30.299,16.887,259.205,0.0506,3.505,0.756,9.981
Sahara,2012,11,26.3684,1.6707,29.115,1.619,249.619,0.0346,1.615,1.271,10.05
Sahara,2012,12,26.3684,1.6707,21.786,2.964,217.746,0.0283,4.758,0.034,6.544
Sahara,2013,1,26.3684,1.6707,22.344,0.0,236.321,0.0401,2.106,-0.405,7.916
Sahara,2013,2,26.3684,1.6707,24.526,5.953,250.849,0.0481,2.559,2.326,7.328
Sahara,2013,3,26.3684,1.6707,27.993,0.0,300.132,0.0259,2.281,-0.022,10.192
Sahara,2013,4,26.3684,1.6707,31.579,2.717,302.947,0.0311,3.658,-0.794,9.172
Sahara,2013,5,26.3684,1.6707,34.353,9.862,335.131,0.0356,3.845,1.249,10.339
Sahara,2013,6,26.3684,1.6707,36.698,3.703,312.513,0.0264,3.723,1.188,11.456
Sahara,2013,7,26.3684,1.6707,38.364,10.691,318.544,0.0365,2.629,0.87,11.699
Sahara,2013,8,26.3684,1.6707,35.924,9.207,296.264,0.0293,2.15,1.766,11.424
Sahara,2013,9,26.3684,1.6707,34.806,16.353,278.108,0.0792,3.227,0.755,10.156
Sahara,2013,10,26.3684,1.6707,30.558,10.342,256.361,0.062,3.787,0.77,8.623
Sahara,2013,11,26.3684,1.6707,26.628,4.464,234.946,0.0319,6.706,0.237,7.52
Sahara,2013,12,26.3684,1.6707,22.024,2.794,240.467,0.0416,4.312,-0.145,8.805
Sahara,2014,1,26.3684,1.6707,20.686,0.0,231.852,0.0217,4.777,1.189,9.14
Sahara,2014,2,26.3684,1.6707,23.131,4.107,239.887,0.0468,3.713,1.127,8.91
Sahara,2014,3,26.3684,1.6707,24.519,0.0,272.879,0.0311,4.328,-0.868,7.92
Sahara,2014,4,26.3684,1.6707,28.915,1.571,288.879,0.02,2.514,0.586,7.713
Sahara,2014,5,26.3684,1.6707,33.826,9.234,305.953,0.0306,4.73,0.082,9.988
Sahara,2014,6,26.3684,1.6707,38.673,5.775,336.045,0.0257,3.089,0.98,11.603
Sahara,2014,7,26.3684,1.6707,39.531,6.271,319.383,0.0249,4.345,-0.525,12.528
Sahara,2014,8,26.3684,1.6707,37.628,3.732,314.583,0.045,4.702,1.927,11.66
Sahara,2014,9,26.3684,1.6707,31.508,1.088,282.551,0.02,2.403,0.437,9.976
Sahara,2014,10,26.3684,1.6707,27.821,5.204,272.599,0.0225,4.544,0.015,9.961
Sahara,2014,11,26.3684,1.6707,27.646,7.965,250.12,0.0304,4.836,-0.353,9.399
Sahara,2014,12,26.3684,1.6707,23.459,4.94,238.37,0.0313,1.88,1.372,7.997
Sahara,2015,1,26.3684,1.6707,23.724,1.357,226.977,0.0463,3.056,0.842,7.305
Sahara,2015,2,26.3684,1.6707,25.538,0.0,254.126,0.0302,2.189,0.831,10.202
Sahara,2015,3,26.3684,1.6707,25.264,3.116,252.506,0.0338,3.124,-0.318,9.78
Sahara,2015,4,26.3684,1.6707,29.511,2.29,298.728,0.02,2.142,1.461,6.835
Sahara,2015,5,26.3684,1.6707,32.851,3.401,336.407,0.0255,2.831,1.805,9.79
Sahara,2015,6,26.3684,1.6707,38.442,1.564,335.733,0.02,2.266,0.283,11.175
Sahara,2015,7,26.3684,1.6707,37.258,10.68,313.141,0.0396,4.031,0.439,10.569
Sahara,2015,8,26.3684,1.6707,37.156,11.201,323.118,0.0416,4.671,3.589,12.432
Sahara,2015,9,26.3684,1.6707,34.727,11.28,269.91,0.0385,2.893,1.148,9.576
Sahara,2015,10,26.3684,1.6707,30.207,11.35,266.132,0.0422,2.696,1.635,10.264
Sahara,2015,11,26.3684,1.6707,23.591,3.747,242.684,0.0449,4.592,0.784,9.441
Sahara,2015,12,26.3684,1.6707,23.168,0.305,232.387,0.0342,3.458,-1.386,7.612
Sahara,2016,1,26.3684,1.6707,22.084,0.41,238.561,0.0378,2.205,-1.128,7.382
Sahara,2016,2,26.3684,1.6707,24.218,7.75,265.321,0.0239,3.221,0.757,8.696
Sahara,2016,3,26.3684,1.6707,26.809,0.0,280.649,0.0281,4.491,-0.306,9.028
Sahara,2016,4,26.3684,1.6707,25.944,0.514,297.256,0.02,3.699,0.444,6.596
Sahara,2016,5,26.3684,1.6707,34.323,1.287,323.828,0.02,3.536,0.217,10.933
Sahara,2016,6,26.3684,1.6707,37.115,5.979,309.637,0.02,2.799,0.492,9.653
Sahara,2016,7,26.3684,1.6707,38.938,7.347,309.321,0.0264,3.771,0.825,13.196
Sahara,2016,8,26.3684,1.6707,35.925,8.706,306.761,0.0315,2.899,-1.049,9.842
Sahara,2016,9,26.3684,1.6707,32.389,1.558,272.043,0.02,4.201,1.101,8.582
Sahara,2016,10,26.3684,1.6707,29.61,0.0,252.557,0.0335,4.49,-0.213,10.563
Sahara,2016,11,26.3684,1.6707,23.726,0.009,248.125,0.0471,4.092,0.46,6.111
Sahara,2016,12,26.3684,1.6707,20.038,3.518,231.419,0.0279,3.579,0.615,8.756
Sahara,2017,1,26.3684,1.6707,22.205,6.449,241.109,0.0403,4.777,-0.478,11.908
Sahara,2017,2,26.3684,1.6707,23.635,2.523,262.751,0.05,4.451,-1.105,10.854
Sahara,2017,3,26.3684,1.6707,25.489,1.965,267.207,0.0348,2.718,0.6,8.348
Sahara,2017,4,26.3684,1.6707,32.888,10.929,302.965,0.0364,3.052,1.606,9.863
Sahara,2017,5,26.3684,1.6707,33.368,8.914,313.588,0.0303,1.602,1.204,12.329
Sahara,2017,6,26.3684,1.6707,38.01,12.847,316.539,0.0383,2.368,0.272,11.668
Sahara,2017,7,26.3684,1.6707,38.153,2.814,305.821,0.02,4.09,2.564,12.618
Sahara,2017,8,26.3684,1.6707,34.084,14.684,311.864,0.0242,3.136,1.596,11.011
Sahara,2017,9,26.3684,1.6707,32.036,10.907,258.625,0.0424,4.866,0.518,9.276
Sahara,2017,10,26.3684,1.6707,31.334,10.899,270.6,0.051,4.798,1.233,10.493
Sahara,2017,11,26.3684,1.6707,26.134,4.051,228.905,0.0307,3.162,0.741,9.852
Sahara,2017,12,26.3684,1.6707,23.009,7.014,245.793,0.039,4.214,0.256,10.097
Sahara,2018,1,26.3684,1.6707,22.954,0.0,242.644,0.048,3.283,0.948,9.042
Sahara,2018,2,26.3684,1.6707,21.517,3.043,243.562,0.0296,4.791,0.857,7.998
Sahara,2018,3,26.3684,1.6707,26.67,1.296,280.126,0.0325,2.627,0.54,8.601
Sahara,2018,4,26.3684,1.6707,27.622,0.0,318.182,0.0202,1.912,-1.04,9.288
Sahara,2018,5,26.3684,1.6707,36.342,4.253,332.041,0.0235,4.066,-0.836,12.261
Sahara,2018,6,26.3684,1.6707,36.426,10.452,316.858,0.0341,3.922,0.346,11.448
Sahara,2018,7,26.3684,1.6707,37.6,5.868,335.026,0.0323,2.587,1.068,10.182
Sahara,2018,8,26.3684,1.6707,35.151,13.135,285.459,0.0519,3.197,0.288,10.834
Sahara,2018,9,26.3684,1.6707,34.872,5.159,287.177,0.0314,1.993,0.33,11.367
Sahara,2018,10,26.3684,1.6707,32.515,9.869,245.597,0.0506,4.521,1.226,10.706
Sahara,2018,11,26.3684,1.6707,26.545,4.71,234.945,0.0211,3.908,0.686,8.987
Sahara,2018,12,26.3684,1.6707,21.065,5.58,255.545,0.038,3.426,0.809,10.723
Sahara,2019,1,26.3684,1.6707,20.465,2.349,233.032,0.0314,3.44,1.847,9.992
Sahara,2019,2,26.3684,1.6707,23.744,0.0,282.427,0.02,2.815,-1.275,10.319
Sahara,2019,3,26.3684,1.6707,27.452,11.207,266.105,0.0582,3.584,1.306,7.523
Sahara,2019,4,26.3684,1.6707,32.202,6.146,302.111,0.0352,2.581,-0.079,9.371
Sahara,2019,5,26.3684,1.6707,31.221,8.447,330.887,0.02,3.918,0.234,10.866
Sahara,2019,6,26.3684,1.6707,35.987,3.466,335.521,0.02,5.927,0.546,10.503
Sahara,2019,7,26.3684,1.6707,39.84,10.987,326.24,0.0431,2.717,0.373,11.076
Sahara,2019,8,26.3684,1.6707,34.992,7.946,315.864,0.0311,1.885,-1.056,12.261
Sahara,2019,9,26.3684,1.6707,33.865,5.874,277.26,0.02,5.208,0.107,11.779
Sahara,2019,10,26.3684,1.6707,30.077,12.718,260.067,0.0556,4.363,1.123,10.219
Sahara,2019,11,26.3684,1.6707,25.651,12.662,231.959,0.0526,3.518,0.902,8.046
Sahara,2019,12,26.3684,1.6707,23.544,2.325,219.18,0.0397,2.179,-1.234,7.794
Sahara,2020,1,26.3684,1.6707,22.732,3.643,246.701,0.02,1.867,2.474,6.634
Sahara,2020,2,26.3684,1.6707,23.988,0.0,258.297,0.022,4.174,0.637,8.045
Sahara,2020,3,26.3684,1.6707,24.425,2.607,267.873,0.0346,6.652,1.85,10.605
Sahara,2020,4,26.3684,1.6707,29.872,0.0,289.277,0.035,2.552,-0.199,9.272
Sahara,2020,5,26.3684,1.6707,32.407,0.093,318.466,0.02,2.611,-0.281,10.655
Sahara,2020,6,26.3684,1.6707,36.58,6.286,330.969,0.0218,3.166,0.97,11.675
Sahara,2020,7,26.3684,1.6707,37.779,8.787,311.153,0.0223,4.423,0.945,11.523
Sahara,2020,8,26.3684,1.6707,37.349,9.185,309.464,0.0412,4.593,0.399,12.893
Sahara,2020,9,26.3684,1.6707,34.343,10.994,282.821,0.0424,2.617,1.201,13.391
Sahara,2020,10,26.3684,1.6707,29.438,7.284,253.038,0.0354,5.353,-0.173,8.974
Sahara,2020,11,26.3684,1.6707,23.619,1.97,223.945,0.0445,6.86,0.133,7.02
Sahara,2020,12,26.3684,1.6707,24.422,0.092,247.993,0.0277,2.742,0.322,9.032
Sahara,2010,1,19.1301,6.13,21.659,0.0,239.041,0.02,3.976,-1.287,7.426
Sahara,2010,2,19.1301,6.13,24.211,2.212,263.403,0.03,4.904,1.425,9.601
Sahara,2010,3,19.1301,6.13,27.391,4.538,275.605,0.02,4.004,1.046,10.474
Sahara,2010,4,19.1301,6.13,28.596,0.0,307.099,0.02,1.237,0.875,6.909
Sahara,2010,5,19.1301,6.13,32.582,10.407,337.22,0.02,3.105,0.543,12.637
Sahara,2010,6,19.1301,6.13,36.189,5.092,340.487,0.02,4.367,-0.977,11.1
Sahara,2010,7,19.1301,6.13,35.511,4.242,327.363,0.0204,3.117,-0.249,10.368
Sahara,2010,8,19.1301,6.13,37.38,12.932,276.249,0.0358,3.691,0.401,10.769
Sahara,2010,9,19.1301,6.13,34.401,7.245,274.731,0.0335,4.878,-0.232,10.191
Sahara,2010,10,19.1301,6.13,30.275,13.241,254.497,0.0586,4.978,0.436,9.652
Sahara,2010,11,19.1301,6.13,25.506,3.977,249.571,0.0384,3.782,-0.625,7.557
Sahara,2010,12,19.1301,6.13,26.287,2.289,227.252,0.0523,3.838,1.078,8.5
Sahara,2011,1,19.1301,6.13,21.522,0.858,227.201,0.035,3.855,2.35,8.166
Sahara,2011,2,19.1301,6.13,19.571,0.624,284.895,0.0326,2.527,1.091,7.485
Sahara,2011,3,19.1301,6.13,23.969,0.142,280.915,0.02,2.121,0.51,7.894
Sahara,2011,4,19.1301,6.13,30.592,0.0,309.641,0.02,5.471,-1.216,9.211
Sahara,2011,5,19.1301,6.13,34.626,11.657,322.122,0.0387,3.521,-0.526,10.254
Sahara,2011,6,19.1301,6.13,35.11,1.885,329.017,0.02,3.883,-0.802,11.214
Sahara,2011,7,19.1301,6.13,37.267,14.091,322.208,0.0491,2.593,0.556,9.834
Sahara,2011,8,19.1301,6.13,36.308,7.952,295.241,0.0207,1.804,-1.84,8.707
Sahara,2011,9,19.1301,6.13,34.941,2.07,266.319,0.0478,2.736,0.821,10.616
Sahara,2011,10,19.1301,6.13,30.994,0.911,255.189,0.02,6.436,-1.095,8.581
Sahara,2011,11,19.1301,6.13,24.439,0.0,254.555,0.0533,2.929,-0.82,6.046
Sahara,2011,12,19.1301,6.13,22.706,1.735,228.487,0.0391,3.974,0.823,7.761
Sahara,2012,1,19.1301,6.13,20.348,4.199,241.154,0.047,4.448,-0.922,6.665
Sahara,2012,2,19.1301,6.13,21.938,0.0,265.053,0.0305,4.819,0.896,9.076
Sahara,2012,3,19.1301,6.13,27.8,3.415,280.681,0.0438,3.638,0.196,8.537
Sahara,2012,4,19.1301,6.13,31.055,7.948,301.994,0.0446,1.136,0.445,9.525
Sahara,2012,5,19.1301,6.13,32.91,14.535,318.309,0.0341,3.531,-1.503,9.685
Sahara,2012,6,19.1301,6.13,38.403,4.484,316.711,0.0365,5.108,1.017,11.024
Sahara,2012,7,19.1301,6.13,37.641,5.248,309.023,0.02,2.758,-0.535,8.541
Sahara,2012,8,19.1301,6.13,37.257,9.938,319.508,0.0243,3.855,0.813,10.635
Sahara,2012,9,19.1301,6.13,35.117,11.565,283.274,0.0381,3.071,-0.868,9.113
Sahara,2012,10,19.1301,6.13,29.067,2.504,261.899,0.0433,2.41,0.783,7.776
Sahara,2012,11,19.1301,6.13,25.543,2.239,247.048,0.0272,4.714,0.254,7.971
Sahara,2012,12,19.1301,6.13,21.192,4.013,243.952,0.04,6.187,1.93,8.583
Sahara,2013,1,19.1301,6.13,21.523,3.415,232.649,0.0503,3.934,0.756,9.08
